title,label,label_score,title_cleaned,label_encoded,label_score_normalized
Tiga Provokator Bentrokan di Jembatan Bongkaran Tanah Abang Ditangkap,non-clickbait,0,tiga provokator bentrokan di jembatan bongkaran tanah abang ditangkap,1,0.0
Pangdam Cenderawasih Buru KKB Penembakan Tiga Tukang Ojek di Intan Jaya,non-clickbait,0,pangdam cenderawasih buru kkb penembakan tiga tukang ojek di intan jaya,1,0.0
IHSG Diprediksi Reli di Kisaran 6.187-6.372,non-clickbait,0,ihsg diprediksi reli di kisaran,1,0.0
Anggota Parlemen Jerman 'Usir' Tentara AS,non-clickbait,0,anggota parlemen jerman usir tentara,1,0.0
Preview PSG vs Real Madrid: Duel Kelas Berat di Laga Pembuka,non-clickbait,0,preview psg vs real madrid duel kelas berat di laga pembuka,1,0.0
"Pura-pura Test Drive, Pria Ini Bawa Kabur dan Jual Honda Jazz",clickbait,1,purapura test drive pria ini bawa kabur dan jual honda jazz,0,1.0
Rusia Prihatin AS Kirim Pasukan untuk Jaga Ladang Minyak Suriah,non-clickbait,0,rusia prihatin kirim pasukan untuk jaga ladang minyak suriah,1,0.0
Panglima Tinjau Jembatan Holtekamp yang Akan Diresmikan Presiden Jokowi,non-clickbait,0,panglima tinjau jembatan holtekamp yang akan diresmikan presiden jokowi,1,0.0
Polisi Sebut PA Banyak Jadi Bintang Iklan Produk Pakaian,non-clickbait,0,polisi sebut pa banyak jadi bintang iklan produk pakaian,1,0.0
Harga Emas Antam Akhir Pekan Melesat Jadi Rp764.000/Gram,non-clickbait,0,harga emas antam akhir pekan melesat jadi rpgram,1,0.0
"Asyik, G-Dragon Big Bang Akhiri Wajib Militer Lebih Cepat",clickbait,1,asyik gdragon big bang akhiri wajib militer lebih cepat,0,1.0
"Hujan Lebat Picu Banjir di Jepang, 10 Orang Tewas",non-clickbait,0,hujan lebat picu banjir di jepang orang tewas,1,0.0
3 Tukang Ojek Tewas Ditembak KKB di Intan Jaya,non-clickbait,0,tukang ojek tewas ditembak kkb di intan jaya,1,0.0
Hanura Kecewa Tak Dapat Kue Kekuasaan,non-clickbait,0,hanura kecewa tak dapat kue kekuasaan,1,0.0
"Cabor Atletik, Panahan, dan Karate Ditarget Emas, Menpora: Sanggup Ya",non-clickbait,0,cabor atletik panahan dan karate ditarget emas menpora sanggup ya,1,0.0
Drainase Buruk Jadi Penyebab Sejumlah Wilayah di Kota Medan Tergenang Air,non-clickbait,0,drainase buruk jadi penyebab sejumlah wilayah di kota medan tergenang air,1,0.0
"Liverpool Kalah, Klopp : Napoli Berpeluang Juara Liga Champions",non-clickbait,0,liverpool kalah klopp napoli berpeluang juara liga champions,1,0.0
PAN Tegaskan Dirinya Jadi Mitra Pemerintah Bukan Oposisi,non-clickbait,0,pan tegaskan dirinya jadi mitra pemerintah bukan oposisi,1,0.0
Ini Penyebab Musim Hujan Mundur Jadi Awal November,clickbait,1,ini penyebab musim hujan mundur jadi awal november,0,1.0
"Marquez Tercepat di FP4, Kualifikasi Ditunda Minggu",non-clickbait,0,marquez tercepat di fp kualifikasi ditunda minggu,1,0.0
Identitas Selebritas yang Ditangkap Polda Jatim Karena Prostitusi Mulai Terkuak,clickbait,1,identitas selebritas yang ditangkap polda jatim karena prostitusi mulai terkuak,0,1.0
"Pekan ke Empat Oktober 2019, Nilai Kapitalisasi Pasar Rp7.190,749 Triliun",non-clickbait,0,pekan ke empat oktober nilai kapitalisasi pasar rp triliun,1,0.0
Ini Identitas Lima Pelajar SMP Budaya Jakarta yang Tewas Tenggelam di Baduy,clickbait,1,ini identitas lima pelajar smp budaya jakarta yang tewas tenggelam di baduy,0,1.0
Intel Jerman Sebut Iran Berusaha Dapatkan Senjata Pemusnah Massal,non-clickbait,0,intel jerman sebut iran berusaha dapatkan senjata pemusnah massal,1,0.0
"Silaturahmi, Airlangga Sampaikan Undangan Penghargaan Khusus Kepada JK",non-clickbait,0,silaturahmi airlangga sampaikan undangan penghargaan khusus kepada jk,1,0.0
Instrumenta #2 Hadirkan Irisan Praktik Seni Media dan Fiksi Ilmiah,non-clickbait,0,instrumenta hadirkan irisan praktik seni media dan fiksi ilmiah,1,0.0
"Peduli Lingkungan, Parade Busana TMII 2019 Gunakan Limbah Barang Bekas",non-clickbait,0,peduli lingkungan parade busana tmii gunakan limbah barang bekas,1,0.0
"Memasuki Puncak Kemarau, BMKG Prediksi Suhu Surabaya Bisa 35 Derajat",non-clickbait,0,memasuki puncak kemarau bmkg prediksi suhu surabaya bisa derajat,1,0.0
Modus Pemesanan Prostitusi Online Libatkan Selebritas asal Jakarta di Batu Jatim,non-clickbait,0,modus pemesanan prostitusi online libatkan selebritas asal jakarta di batu jatim,1,0.0
Kalsel Raih Nominator Terbaik AMH 2019,non-clickbait,0,kalsel raih nominator terbaik amh,1,0.0
"Yuk, Perhatikan Asupan Ibu Hamil dan Anak-anak",clickbait,1,yuk perhatikan asupan ibu hamil dan anakanak,0,1.0
Dua Orang Korban Bentrokan di Tanah Abang Alami Luka Cukup Parah,non-clickbait,0,dua orang korban bentrokan di tanah abang alami luka cukup parah,1,0.0
"Rival Politik Masuk Kabinet, Pengamat: Ke Depan Tak Perlu Lagi Ada Pemilu",non-clickbait,0,rival politik masuk kabinet pengamat ke depan tak perlu lagi ada pemilu,1,0.0
AS Sanksi Menteri Keamanan Zimbabwe,non-clickbait,0,sanksi menteri keamanan zimbabwe,1,0.0
Ini Harapan Smartfren Terhadap Menkominfo Baru,clickbait,1,ini harapan smartfren terhadap menkominfo baru,0,1.0
Wall Street Naik Saat S&P 500 Cetak Rekor Diterpa Angin Segar Perang Dagang,non-clickbait,0,wall street naik saat sp cetak rekor diterpa angin segar perang dagang,1,0.0
"Bongkar Kasus Uang Palsu, Polres Mataram Raih Penghargaan dari BI",non-clickbait,0,bongkar kasus uang palsu polres mataram raih penghargaan dari bi,1,0.0
"Hasil Lengkap Pertandingan NBA, Sabtu (26/10/2019) WIB",non-clickbait,0,hasil lengkap pertandingan nba sabtu wib,1,0.0
Jabar Boyong Tiga Penghargaan Terbaik di AMH 2019,non-clickbait,0,jabar boyong tiga penghargaan terbaik di amh,1,0.0
Putra El Chapo Pimpin Penyelamatan Dramatis Saudara Tirinya,non-clickbait,0,putra el chapo pimpin penyelamatan dramatis saudara tirinya,1,0.0
Kebakaran Hutan Gunung Ciremai Hanguskan 150 Hektare Lahan,non-clickbait,0,kebakaran hutan gunung ciremai hanguskan hektare lahan,1,0.0
JW Marriott Jakarta Kembali Gelar Cake Mixing Ceremony,non-clickbait,0,jw marriott jakarta kembali gelar cake mixing ceremony,1,0.0
Jabar Raih Dua Penghargaan dalam APN 2019,non-clickbait,0,jabar raih dua penghargaan dalam apn,1,0.0
"Rekor Hadiah Rp66,1 Miliar Menunggu Juara Tunggal Final WTA 2019",non-clickbait,0,rekor hadiah rp miliar menunggu juara tunggal final wta,1,0.0
Warga Vietnam Diduga Jadi Korban 39 Mayat di Truk Kontainer,non-clickbait,0,warga vietnam diduga jadi korban mayat di truk kontainer,1,0.0
Masngudin Harumkan Jabar di AHM-TSC 2019,non-clickbait,0,masngudin harumkan jabar di ahmtsc,1,0.0
"Bombardir Gawang Southampton 9 Gol, Leicester Cetak Sejarah di Liga Inggris",non-clickbait,0,bombardir gawang southampton gol leicester cetak sejarah di liga inggris,1,0.0
Ridwan Kamil Sebut Dia dan Uu Ruzhanul Ulum Dwitunggal,non-clickbait,0,ridwan kamil sebut dia dan uu ruzhanul ulum dwitunggal,1,0.0
"Cari Pengganti Dirut Mandiri dan Inalum, Erick Thohir Belum Kantongi Nama",non-clickbait,0,cari pengganti dirut mandiri dan inalum erick thohir belum kantongi nama,1,0.0
Humas Pemerintah Diminta Aktif Sebar Konten Positif di Media Sosial,non-clickbait,0,humas pemerintah diminta aktif sebar konten positif di media sosial,1,0.0
Catatan Spesial Leicester Usai Permalukan Southampton 9-0,non-clickbait,0,catatan spesial leicester usai permalukan southampton,1,0.0
Seperti Ini Cara Menghindarkan Anak Dari Kecanduan Gawai,clickbait,1,seperti ini cara menghindarkan anak dari kecanduan gawai,0,1.0
Festival Babukung Lamandau Targetkan 10.250 Wisatawan,non-clickbait,0,festival babukung lamandau targetkan wisatawan,1,0.0
Korban Tewas Aksi Demonstrasi di Irak Terus Bertambah,non-clickbait,0,korban tewas aksi demonstrasi di irak terus bertambah,1,0.0
"Datang ke Papua, Mendagri Prioritaskan Sinkronisasi Program Tepat Sasaran",non-clickbait,0,datang ke papua mendagri prioritaskan sinkronisasi program tepat sasaran,1,0.0
"Perundingan Damai AS-Taliban Runtuh, Pakistan Kecewa Berat",non-clickbait,0,perundingan damai astaliban runtuh pakistan kecewa berat,1,0.0
IPEX 2019 Target Jadi Titik Balik Peningkatan Pasar Properti Indonesia,non-clickbait,0,ipex target jadi titik balik peningkatan pasar properti indonesia,1,0.0
Hakim AS Validasi Penyelidikan Pemakzulan Trump,non-clickbait,0,hakim validasi penyelidikan pemakzulan trump,1,0.0
Rudy Halim Jabat Chief Operating Officer PT Lippo Karawaci Tbk,non-clickbait,0,rudy halim jabat chief operating officer pt lippo karawaci tbk,1,0.0
Paramedis Hong Kong Gabung Protes Anti-Pemerintah,non-clickbait,0,paramedis hong kong gabung protes antipemerintah,1,0.0
"Dominasi Belum Terputus, Vinales Tercepat di FP3",non-clickbait,0,dominasi belum terputus vinales tercepat di fp,1,0.0
"Ashleigh Barty Finis No.1 Dunia, Dapat Porsche Cayenne Coupe",non-clickbait,0,ashleigh barty finis dunia dapat porsche cayenne coupe,1,0.0
"Gantikan Johnny Plate, Taufik Basari Ditunjuk Jadi Ketua Fraksi NasDem MPR",non-clickbait,0,gantikan johnny plate taufik basari ditunjuk jadi ketua fraksi nasdem mpr,1,0.0
Preview Lecce vs Juventus: Tuan Rumah Limbung,non-clickbait,0,preview lecce vs juventus tuan rumah limbung,1,0.0
KPK Harap Menteri di Kabinet Indonesia Maju Buktikan Kinerja Secepatnya,non-clickbait,0,kpk harap menteri di kabinet indonesia maju buktikan kinerja secepatnya,1,0.0
Hakim Meksiko Bebaskan 27 Anggota Kartel Narkoba yang Baru Ditangkap,non-clickbait,0,hakim meksiko bebaskan anggota kartel narkoba yang baru ditangkap,1,0.0
"Tekan Kecelakaan Kerja, Utomodeck Kenalkan Konsep Integrated Safety",non-clickbait,0,tekan kecelakaan kerja utomodeck kenalkan konsep integrated safety,1,0.0
"Ditjenpas-BNPT Bahas 587 Napi Teroris, Dirjenpas: Ini Harus Jadi Perhatian Khusus",non-clickbait,0,ditjenpasbnpt bahas napi teroris dirjenpas ini harus jadi perhatian khusus,1,0.0
Perusahaan Teknologi Bersaing Kembangkan Komputer Kuantum,non-clickbait,0,perusahaan teknologi bersaing kembangkan komputer kuantum,1,0.0
Pemkot Jaktim Pasang Pasang Besi Pembatas Jalan Sepanjang 512 Meter,non-clickbait,0,pemkot jaktim pasang pasang besi pembatas jalan sepanjang meter,1,0.0
Dukung Pembangunan Nasional dengan Penguatan Jabatan Fungsional,non-clickbait,0,dukung pembangunan nasional dengan penguatan jabatan fungsional,1,0.0
Sumur Baru di Lapangan Mandu Produksi Gas 17 MMscfd,non-clickbait,0,sumur baru di lapangan mandu produksi gas mmscfd,1,0.0
"Resmi Mendaftar, Lilis Komariah Mantap Pimpin REI Banten",non-clickbait,0,resmi mendaftar lilis komariah mantap pimpin rei banten,1,0.0
Fadel Mohammad Dorong Bupati Gorontalo Terus Bekerja,non-clickbait,0,fadel mohammad dorong bupati gorontalo terus bekerja,1,0.0
"Pacu UMKM Digital Berbasis Pesantren, Pemerintah Gandeng Bukalapak",non-clickbait,0,pacu umkm digital berbasis pesantren pemerintah gandeng bukalapak,1,0.0
Lakukan Hal Ini agar Tetap Fit di Bawah Cuaca Panas Ekstrem,clickbait,1,lakukan hal ini agar tetap fit di bawah cuaca panas ekstrem,0,1.0
UEA Susul Saudi Gabung Koalisi Maritim Bentukan AS,non-clickbait,0,uea susul saudi gabung koalisi maritim bentukan,1,0.0
PLN Dorong Penggunaan Kendaraan Listrik lewat Karnaval Jakarta Langit Biru,non-clickbait,0,pln dorong penggunaan kendaraan listrik lewat karnaval jakarta langit biru,1,0.0
Penyesuaian Tarif PDAM Kota Gorontalo dengan Dua Metode,non-clickbait,0,penyesuaian tarif pdam kota gorontalo dengan dua metode,1,0.0
Kemenag Luncurkan Aplikasi Perizinan Oline Pendirian PTKI Swasta,non-clickbait,0,kemenag luncurkan aplikasi perizinan oline pendirian ptki swasta,1,0.0
"Kembalikan Formulir ke PDIP, Fahd: Pilkada Bukan Pamer Kekuatan",non-clickbait,0,kembalikan formulir ke pdip fahd pilkada bukan pamer kekuatan,1,0.0
Chapter 956 One Piece Ungkapkan Kematian Orang Dekat Luffy?,clickbait,1,chapter one piece ungkapkan kematian orang dekat luffy,0,1.0
"Dorong Investasi, Pemerintah Terbitkan Kawasan Berikat Mandiri",non-clickbait,0,dorong investasi pemerintah terbitkan kawasan berikat mandiri,1,0.0
"Setahun Lebih Diperbaiki, Kapal Induk Termahal AS Diuji Coba",non-clickbait,0,setahun lebih diperbaiki kapal induk termahal diuji coba,1,0.0
Prancis Sebut Tidak akan Ubah Keputusan Soal Snowden,non-clickbait,0,prancis sebut tidak akan ubah keputusan soal snowden,1,0.0
Penjualan Online Bakal Kerek Konsumsi Masyarakat di Akhir Tahun,non-clickbait,0,penjualan online bakal kerek konsumsi masyarakat di akhir tahun,1,0.0
AS Masih Tekan Turki agar Hancurkan Sistem Rudal S-400 Rusia,non-clickbait,0,masih tekan turki agar hancurkan sistem rudal rusia,1,0.0
Pria 65 Tahun Tabrakan Diri ke KRL di Stasiun Sudimara,non-clickbait,0,pria tahun tabrakan diri ke krl di stasiun sudimara,1,0.0
"IHSG Ditutup Kehilangan 32,16 Poin Iringi Lonjakan Bursa Asia",non-clickbait,0,ihsg ditutup kehilangan poin iringi lonjakan bursa asia,1,0.0
Prostitusi Diduga Libatkan Selebritas Digerebek di Kota Batu Jatim,non-clickbait,0,prostitusi diduga libatkan selebritas digerebek di kota batu jatim,1,0.0
UNS Akan Anugerahkan Gelar Doktor Kehormatan ke Panglima TNI,non-clickbait,0,uns akan anugerahkan gelar doktor kehormatan ke panglima tni,1,0.0
"Polisi Jepang Buru Pencuri Berlian Senilai Rp25,8 Miliar",non-clickbait,0,polisi jepang buru pencuri berlian senilai rp miliar,1,0.0
"Pamitan dengan Pegawai Kemenpora, Imam Nahrawi: Tetap Semangat ya",non-clickbait,0,pamitan dengan pegawai kemenpora imam nahrawi tetap semangat ya,1,0.0
Panglima TNI Ziarah ke Makam Panglima Besar Jenderal Soedirman,non-clickbait,0,panglima tni ziarah ke makam panglima besar jenderal soedirman,1,0.0
"Atasi Karhutla, Pertamina Siapkan 4.000 Liter Avtur untuk Helikoper Water Bombing",non-clickbait,0,atasi karhutla pertamina siapkan liter avtur untuk helikoper water bombing,1,0.0
BKKBN Fokuskan Pelayanan KB di Perbatasan Jateng-Jatim,non-clickbait,0,bkkbn fokuskan pelayanan kb di perbatasan jatengjatim,1,0.0
"Demo Anti-Pemerintah Mencekam di Irak, 21 Orang Tewas",non-clickbait,0,demo antipemerintah mencekam di irak orang tewas,1,0.0
Pelaku Usaha Tunggu Terobosan Para Menteri,non-clickbait,0,pelaku usaha tunggu terobosan para menteri,1,0.0
Dion Wiyoko dan Ardinia Wirasti Suka Cerita Urban Legend Lampor,non-clickbait,0,dion wiyoko dan ardinia wirasti suka cerita urban legend lampor,1,0.0
"Infrastruktur Kelistrikan, PLN UIP JBB Sumbang Daya 354 MVA",non-clickbait,0,infrastruktur kelistrikan pln uip jbb sumbang daya mva,1,0.0
Seorang Tentara Rusia Tembak Mati 8 Rekannya di Pangkalan Militer,non-clickbait,0,seorang tentara rusia tembak mati rekannya di pangkalan militer,1,0.0
Turki Hampir Sepakat Membeli 36 Jet Tempur Su-35 Rusia,non-clickbait,0,turki hampir sepakat membeli jet tempur su rusia,1,0.0
Endeus Festival Jadi Ajang Asah Kemampuan Siswa SMK PGRI 2 Kudus,non-clickbait,0,endeus festival jadi ajang asah kemampuan siswa smk pgri kudus,1,0.0
Gedung Satpas SIM Bekasi Berteknologi FIFO Integrated System,non-clickbait,0,gedung satpas sim bekasi berteknologi fifo integrated system,1,0.0
"Danai Pengelolaan Fiskal, ADB Berikan Pinjaman USD500 Juta",non-clickbait,0,danai pengelolaan fiskal adb berikan pinjaman usd juta,1,0.0
Pelanggan XL Axiata Upgrade Smartphone Setiap Tahun,non-clickbait,0,pelanggan xl axiata upgrade smartphone setiap tahun,1,0.0
"Harga Emas Antam Jaga Tren Penguatan, Emas Dunia Mendatar",non-clickbait,0,harga emas antam jaga tren penguatan emas dunia mendatar,1,0.0
Delta Djakarta Luncurkan Anker Lychee dengan Perpaduan Unik,non-clickbait,0,delta djakarta luncurkan anker lychee dengan perpaduan unik,1,0.0
MNC Leasing dan Gaya Makmur Group Kerja Sama Pembiayaan Alat Berat,non-clickbait,0,mnc leasing dan gaya makmur group kerja sama pembiayaan alat berat,1,0.0
Kemkominfo Sosialisasikan Manfaat Bantuan Sosial kepada KPM BPNT/PKH,non-clickbait,0,kemkominfo sosialisasikan manfaat bantuan sosial kepada kpm bpntpkh,1,0.0
Nelayan Legokjawa Pangandaran Desak Pengerukan Alur Sungai,non-clickbait,0,nelayan legokjawa pangandaran desak pengerukan alur sungai,1,0.0
Pimpinan KPK Terpilih Harus Segera Dilantik,non-clickbait,0,pimpinan kpk terpilih harus segera dilantik,1,0.0
Warga dan Anggota TNI-Polri di Merangin Jambi Salat Istisqa,non-clickbait,0,warga dan anggota tnipolri di merangin jambi salat istisqa,1,0.0
Pihak Bukalapak Benarkan Aplikasinya Hilang dari Play Store,non-clickbait,0,pihak bukalapak benarkan aplikasinya hilang dari play store,1,0.0
"Ganjil Genap Tak Efektif Atasi Kemacetan, DKI Disarankan Terapkan ERP",non-clickbait,0,ganjil genap tak efektif atasi kemacetan dki disarankan terapkan erp,1,0.0
Saudi Akan Serahkan Bukti Keterlibatan Iran dalam Serangan Kilang Minyak,non-clickbait,0,saudi akan serahkan bukti keterlibatan iran dalam serangan kilang minyak,1,0.0
Unsur Pengawas Independen Tercantum di Pasal 37E UU KPK Baru,non-clickbait,0,unsur pengawas independen tercantum di pasal e uu kpk baru,1,0.0
"Gerindra Tak Persoalkan Pasal Penghinaan Presiden, Ini Alasannya",clickbait,1,gerindra tak persoalkan pasal penghinaan presiden ini alasannya,0,1.0
"Siap Ikuti Proses Hukum, Imam Nahrawi Belum Berniat Ajukan Praperadilan",non-clickbait,0,siap ikuti proses hukum imam nahrawi belum berniat ajukan praperadilan,1,0.0
Ini Manfaat Mengonsumsi Vitamin C Secara Teratur bagi Tubuh,clickbait,1,ini manfaat mengonsumsi vitamin c secara teratur bagi tubuh,0,1.0
Penurunan Suku Bunga Langkah Tepat untuk Ekonomi Indonesia,non-clickbait,0,penurunan suku bunga langkah tepat untuk ekonomi indonesia,1,0.0
Kepala Bappenas Kembangkan Enam Kota Metropolitan Baru di Luar Jawa,non-clickbait,0,kepala bappenas kembangkan enam kota metropolitan baru di luar jawa,1,0.0
"Besok, Pemkab Bekasi Akan Perkenalkan Mobil Kancil untuk Angkutan Umum",non-clickbait,0,besok pemkab bekasi akan perkenalkan mobil kancil untuk angkutan umum,1,0.0
"Demonstrasi di Kota Sorong Dibubarkan, Sejumlah Pendemo Diamankan",non-clickbait,0,demonstrasi di kota sorong dibubarkan sejumlah pendemo diamankan,1,0.0
"BPK Ungkap 14.965 Masalah Senilai Rp10,35 Triliun",non-clickbait,0,bpk ungkap masalah senilai rp triliun,1,0.0
Ombudsman Apresiasi Bea Cukai Jateng dan Daerah Istimewa Yogyakarta,non-clickbait,0,ombudsman apresiasi bea cukai jateng dan daerah istimewa yogyakarta,1,0.0
Persamaan Hak Narapidana Jadi Alasan Remisi Koruptor Dipermudah,non-clickbait,0,persamaan hak narapidana jadi alasan remisi koruptor dipermudah,1,0.0
"Oktober 2019, Revitalisasi Pelayaran di Kepulauan Seribu Dimulai",non-clickbait,0,oktober revitalisasi pelayaran di kepulauan seribu dimulai,1,0.0
100 Perusahaan Digital Akan Ramaikan Indonesia Fintech Summit and Expo 2019,non-clickbait,0,perusahaan digital akan ramaikan indonesia fintech summit expo,1,0.0
Menkumham Tak Khawatir Revisi UU PAS Disebut Untungkan Koruptor,non-clickbait,0,menkumham tak khawatir revisi uu pas disebut untungkan koruptor,1,0.0
"Pamitan, Imam Nahrawi Angkut Barang Miliknya dari Kantor Kemenpora",non-clickbait,0,pamitan imam nahrawi angkut barang miliknya dari kantor kemenpora,1,0.0
Persija Yakin Bisa Tekuk Bali United,non-clickbait,0,persija yakin bisa tekuk bali united,1,0.0
Vanuatu dan Solomon Angkat Rusuh Papua di Dewan HAM PBB,non-clickbait,0,vanuatu dan solomon angkat rusuh papua di dewan ham pbb,1,0.0
"Menko Polhukam Lantik 4 Pejabat Baru, Fokus Atasi Isu Papua hingga UU KPK",non-clickbait,0,menko polhukam lantik pejabat baru fokus atasi isu papua hingga uu kpk,1,0.0
"Cuaca Buruk, Tim SAR Cari Pesawat Kargo Hilang Kontak di Puncak Papua",non-clickbait,0,cuaca buruk tim sar cari pesawat kargo hilang kontak di puncak papua,1,0.0
Istri Gus Dur Kecewa Pemerintah dan DPR Sahkan Revisi UU KPK,non-clickbait,0,istri gus dur kecewa pemerintah dan dpr sahkan revisi uu kpk,1,0.0
"70 Tahun Diplomatik RI-Rusia, Pererat Hubungan Melalui Lomba Esai",non-clickbait,0,tahun diplomatik rirusia pererat hubungan melalui lomba esai,1,0.0
"Dampak Kabut Asap, BMKG: Kualitas Udara di Palembang Berbahaya",non-clickbait,0,dampak kabut asap bmkg kualitas udara di palembang berbahaya,1,0.0
